comment_id,parent_id,author,text,like_count,published_at,is_reply,age
UgwMlaB_x1PAlTkToA94AaABAg.AB4j8VBhaTRABBTvLe6NXP,UgwMlaB_x1PAlTkToA94AaABAg,@stacieberries,I never realised he was a good chef!!,0,2024-11-23T15:05:32Z,True,30대
UgzAJ9n-7LVHILGWkOZ4AaABAg,,@vangiathao6946,하도 밈처럼 댓글에 많이 보이는 i롤i지i노i 이렇게 재미있는걸 이제야 발견하다니,0,2024-11-21T00:11:23Z,False,30대
Ugzda7poHQuQzzV7f4N4AaABAg,,@회천31101,석삼이 아무것도 안하고,2,2024-11-20T23:27:59Z,False,30대
Ugxma5gVQmmG2betupZ4AaABAg,,@sungho3024,지석진 역겹다...역겹도록 이기적이다...마지막 계약이라니..지가 뭔데...갑질에 권위의식에... 제발 좀 나가줬으면...저런 멘트를 방송에 그대로 내보낸 제작진도 실수하신 듯.,3,2024-11-20T20:55:53Z,False,30대
UgxisCP71tcYVdMKj2p4AaABAg,,@Iltyfdheg,어디서 싹수도 없는 30살도 넘은것들이 <br>게세개?? 장난해? 지들이 10대야? 어디서 애들인척,1,2024-11-20T19:59:47Z,False,30대
UgxmGX0sA7aLyvs7nhB4AaABAg,,@춘삼-r2r,지석진이 지휘하면서 승질내는 건 이번 화 주제가 = 지석진은 화를 안 낸다고? 여서 그런 거임 주제가 저런데 ㄹㅇ 화 하나도 안 내면 재미가 없지… 잘 하고 있는 지석삼씨 탓 말고 기획력을 탓하셔요들,3,2024-11-20T17:11:19Z,False,30대
Ugy4gv_TQdyPsvtYPnB4AaABAg,,@춘삼-r2r,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=599"">9:59</a> 여기 양세찬 왤케 잘생김!",4,2024-11-20T16:58:08Z,False,30대
Ugy4gv_TQdyPsvtYPnB4AaABAg.AB3xQMcKYDcAB4_5zqnKSE,Ugy4gv_TQdyPsvtYPnB4AaABAg,@diversusreact1627,양세찬은 언제나 너무 잘생기고 귀여워요 ❤❤❤❤❤❤,0,2024-11-20T22:44:52Z,True,30대
UgzDOjGJXgLhvfzbY7N4AaABAg,,@안도-t4w,이 세명 은근 케미 좋더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,2024-11-20T16:51:04Z,False,30대
Ugzlo6GaRcOSkdKDfzR4AaABAg,,@체농구,해드가 없어도 될듯,0,2024-11-20T16:30:07Z,False,30대
UgxpsMc13upuQxLN5Ep4AaABAg,,@wjiaoqlsnak,예능이긴한데....울회사 직원들보는거같아서 묘하네 ㅋㅋㅋㅋㅋㅋ,0,2024-11-20T16:29:57Z,False,30대
UgzGa79HFk5zq3u3LmB4AaABAg,,@이승진-b4d,양세찬 없음..... 암담하다,0,2024-11-20T16:09:03Z,False,30대
UgzGa79HFk5zq3u3LmB4AaABAg.AB3rntA2La_AB4Zf5p5PN_,UgzGa79HFk5zq3u3LmB4AaABAg,@diversusreact1627,????,0,2024-11-20T22:41:04Z,True,30대
UgwJqKzZWWvyr9ZU8xJ4AaABAg,,@solao6307,"SNL 크루들이 진짜 잘 하는 듯. 지예은은 이미 녹아든 것 같고 게스트로 황아영? 이름 맞음? 그 분도 그렇고 주현영까지, 런닝맨에서 게스트로 나오면 재미 보장임.<br>개인적으로는 황아영 그 분 나왔던 편이 진짜 재미있었다고 생각함. 양세찬한테 역으로 추파 던지는 것도 진짜 웃겼음.",3,2024-11-20T16:00:59Z,False,30대
Ugz7ZPUPzIyvABEw2Kd4AaABAg,,@쌍절곤잘합니다,세찬이가 슈퍼 세이브 하니까 맛이 좋아진 거지 뭐가 희한해 ㅋㅋㅋ 현장에 있는 형이 우리보다 더 모르면 어떡해 ㅋㅋㅋ,26,2024-11-20T15:36:56Z,False,30대
Ugz7ZPUPzIyvABEw2Kd4AaABAg.AB3o7bj6ycBAB4ZAxuCKeC,Ugz7ZPUPzIyvABEw2Kd4AaABAg,@diversusreact1627,????,0,2024-11-20T22:36:50Z,True,30대
UgylXXaXceRQ9jlCXMd4AaABAg,,@JudeBellingham0629,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=606"">10:06</a> 지석진ㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=763"">12:43</a> 솔직한 주현영ㅋㅋ",28,2024-11-20T15:24:13Z,False,30대
UgxkRAf8mJLp60a6aqV4AaABAg,,@쿠마-g1r,석삼형말로만하노😮,0,2024-11-20T15:04:43Z,False,30대
UgwNeZORtPa02zjhnvl4AaABAg,,@밤토르-p8x,지석진은 모두의 귀감이 되네요<br>저렇게 늙지 말아야지,6,2024-11-20T15:02:23Z,False,30대
UgwNeZORtPa02zjhnvl4AaABAg.AB3kAb3TefiAB4P7RfXmAh,UgwNeZORtPa02zjhnvl4AaABAg,@ALETHES,저렇게 늙기 전에 죽을 거니까 걱정마 ^^ 뭔 쓰는 댓글마다 지석진 비방이네,3,2024-11-20T21:08:57Z,True,30대
UgwNeZORtPa02zjhnvl4AaABAg.AB3kAb3TefiAB51NBHdO_d,UgwNeZORtPa02zjhnvl4AaABAg,@julieku8068,지석진님 사실 필요한 역할인거 아는데 그런 스타일 안좋아하는 사람도 많을테니까요. 사석에서는 어떨 지 모르겠지만 주변에 있다면 손절할 캐릭터죠. 나잇값 못하고 이기적이고 할 줄 아는건 없지만 어떻게든 숫가락 얹어서 인정받으려는 행동만 가득해보이니까,2,2024-11-21T03:00:38Z,True,30대
UgwqpSmAgQrInIQ6Nb14AaABAg,,@박성욱-q5k,주현영 또 나왔으면 좋겠어요 <br>이번주도 기대할께요 본방사수예정 <br>조금이르지만 올해 연예대상 런닝맨에서 대상 수상자 나왔으면 좋겠어요 <br>지예은 연예대상에서 수상소식 있었으면 좋겠어요,12,2024-11-20T14:57:18Z,False,30대
UgyWjFIKjv3xppZmKid4AaABAg,,@ykjyb2107,대본인줄 아는데ᆢ 지석진 불편은   나만 느끼는건가...;;%,4,2024-11-20T14:48:05Z,False,30대
UgyBzjrafwrZghz44-l4AaABAg,,@필름현상-b6u,주현영 잘 살리네요  상황극도 잘 짜고 연기력도 좋고 예능에서 필요한데 연기하느라 예능할시간이없겠지 ㅜㅜ,24,2024-11-20T14:47:50Z,False,30대
UgzdfEDVWbfl0ozPbi14AaABAg,,@leo4796,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=328"">5:28</a> 주현영이 일부러 절면서 반복하고 지예은은 옆에서 해맑게 따라하는게 전형적으로 SNL에서 사람 속 뒤집는 패턴이라 너무 웃김 ㅋㅋㅋㅋㅋㅋㅋ",17,2024-11-20T14:41:50Z,False,30대
UgzpRklD0Oa1_zYOU3V4AaABAg,,@뮤직뱅크클래식1위-n6o,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=322"">5:22</a> 세상 해맑게 게 세개~ ㅋㅋ 욕하는 거 아니지? ㅋㅋㅋ 발끈하시는 왕코형님",26,2024-11-20T14:32:35Z,False,30대
UgzBegIfYuHrBG0vNC94AaABAg,,@권민수-m1v,"지석진이 설정이 아니라는거야 다 아는 사실인데 이제는 멤버들도 오냐오냐 해주니까 그냥 설정인 것처럼 할 생각도 없고 제대로 갑질, 인성질 해대네 ㅋㅋㅋ",18,2024-11-20T14:25:01Z,False,30대
Ugy_8dddqUkZbyzQy5t4AaABAg,,@inthetrax,주현영도 고정으로 넣었으면 좋겠다<br>그래야 전소민 자리 어느정도 커버 가능할듯함,4,2024-11-20T14:13:39Z,False,30대
UgyMyaFhfeBqDG_ygEF4AaABAg,,@요를레히-c2t,주현영 지예은 너무 귀엽고 이쁘고 재밋다 ㅜㅜ 그리고 세찬이는 진짜 매력있네 ㅋㅋㅋㅋ 센스 좋다,6,2024-11-20T14:07:52Z,False,30대
UgwTw5jBjOrnn5a476J4AaABAg,,@크와이-m9o,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=376"">6:16</a> 제작진분들 당황하신 거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",79,2024-11-20T13:57:25Z,False,30대
UgxuD2wHThfwGYdMwBh4AaABAg,,@가연-m1z,런닝맨 애청자로써 부탁드리는 겁니다 제발 기획 좀 재밌게 해주세요. 런닝맨은 멤버들의 케미와 기획력이 합쳐졌을 때 재밌는데 요즘엔 그걸 못 보니까 속상해요… 예전에 맡았던 런닝맨 pd들이 잘 했다고 하더라도 요즘에 하는 다른 프로그램이랑 조금만 비교해봐도 기획력이 딸리는 건 팩트입니다 pd 분들도 솔직히 이정도 수준의 멤버들 모아두고 아깝지 않나요??? 런닝맨 pd님 좀만 욕심부려주세요ㅠㅠㅠ,29,2024-11-20T13:55:36Z,False,30대
UgxuD2wHThfwGYdMwBh4AaABAg.AB3cXVJxE3dAB3rM7hzL2d,UgxuD2wHThfwGYdMwBh4AaABAg,@주동동-b6u,피디의 역량 부족 역대 런닝맨 중 가장 재미없음,7,2024-11-20T16:05:07Z,True,30대
UgxuD2wHThfwGYdMwBh4AaABAg.AB3cXVJxE3dAB4-4VL2EfZ,UgxuD2wHThfwGYdMwBh4AaABAg,@aidenlee6169,디지털 시애미들 바라는 거 ㅈㄴ 많네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-11-20T17:21:22Z,True,30대
UgxuD2wHThfwGYdMwBh4AaABAg.AB3cXVJxE3dAB7vmrEr1IJ,UgxuD2wHThfwGYdMwBh4AaABAg,@seveng3239,지예은 고정 때려박는 안목인데 뭘 바람...,0,2024-11-22T06:00:50Z,True,30대
UgwoC4fCvJ-_4mpC67J4AaABAg,,@ladolcevitakiller,지석진 하차 기원,3,2024-11-20T13:45:29Z,False,30대
UgzLHTOkMzsXpRRx6rh4AaABAg,,@ladolcevitakiller,지석진 개노잼 하차 기원 ㅅㄱ 🙏,4,2024-11-20T13:45:13Z,False,30대
Ugy-MO6C5GtFkWOQGl94AaABAg,,@준이32,진짜 주현영까지 멤버로 합류되면 이광수 전소민 같은 최강조합 완성될듯,3,2024-11-20T13:39:12Z,False,30대
UgyQ3gwvKO6F9rshuRR4AaABAg,,@안티매직,지석진은 왜 있는거냐?,2,2024-11-20T13:19:57Z,False,30대
UgzUb9RVyASj1V7Lum54AaABAg,,@Murphy_Dad,분노게이지가 웃기네,1,2024-11-20T13:19:29Z,False,30대
UgyVXobVfYxMcagMEdJ4AaABAg,,@Jyo763,주현영님 나오면 항상 지예은님과 케미때문에 시너지 폭발인듯 지석진님이랑도 케미 좋아서 자주 나와줬으면🤍,12,2024-11-20T13:11:31Z,False,30대
UgwMvFr3eoCCCO-6UHd4AaABAg,,@LeeToraZ,그냥 지석진은 하차해주라,3,2024-11-20T13:03:51Z,False,30대
UgyfA40NhlXwZNpH0Fl4AaABAg,,@R2B2_AI,"이번 회차 요리하는 부분만 없었으면, 석진옹 스포트라이트 받고, 새로운 게임에서 암기 왕 김종국과 하드캐리 주현영, 그림계의 3깡깡이 등등 무난하게 재미있던 회차를<br><br>&quot;제발 요리좀 그만 하면 안돼요?&quot; 라는 팬들말 무시하고 굳이 요리를 넣어서<br><br>[레시피도 제대로 안알려주고, 아무것도안하고 시키키만 하고, 억텐으로 화내는거 뭐하는거냐? 등등] 왜 석진용 욕먹게해요 <br><br>형인 PD되고나서 런닝맨은 90%이상을<br>요리를 하거나, 아니면 요리를 먹으러 가거나 반복인가요?????????????????????????????????????????????????????????????????",4,2024-11-20T12:39:12Z,False,30대
UgyQroLrpH63BgtTZH14AaABAg,,@천둥둠피스트-z6s,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=361"">6:01</a> 주현영 갑자기 콩트하는거 귀엽다❤",76,2024-11-20T12:36:56Z,False,30대
UgweQAVpj2-OLQgacvx4AaABAg,,@yellowjack1989,"PD는 PD대로 말 나올만한거 편집 안하고, 예능에서 화내는걸 메인으로 잡는 기획을 짜질않나, 지석진은 발언 자체 필터링도 안되고, 적당히 끊어야웃기는 성질머리내는 컨셉을 밑도끝도없이 질러서 보는사람이 질리게만들질 않나",9,2024-11-20T12:35:38Z,False,30대
UgwegnrSmVNz9RgMVbd4AaABAg,,@나루토-l2q,예은 현영 둘다 너무 귀여워. 재밌게 봤어요. 예은님 이슈클럽도 재밌어요😊❤❤❤,4,2024-11-20T12:26:45Z,False,30대
UgzlcXLqhkx4AV1Tylp4AaABAg,,@RongRong-sq2we,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=362"">6:02</a> 지예은 옆에서 얼웨이즈 스마일~😆이러는 거 너무 귀엽네ㅋㅋㅋㅋ",38,2024-11-20T12:19:17Z,False,30대
Ugz0f8LNMyzQklOjkoN4AaABAg,,@1sjun,양세찬이 요리를 진짜 잘하네..,7,2024-11-20T12:18:25Z,False,30대
UgyGevj_rjdzTz5sx0J4AaABAg,,@Detective-o4f,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=552"">9:12</a> 이건 올해 석삼이형 대상감이다 ㅋㅋㅋ",53,2024-11-20T12:14:09Z,False,30대
UgyL8t1mgH5DzsZHJvZ4AaABAg,,@projectkjh0,지현영이랑 주예은 요리 열심히하네.,6,2024-11-20T12:00:35Z,False,30대
UgwFRfA05q4oObSev2Z4AaABAg,,@diversusreact1627,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=664"">11:04</a> 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤❤❤",3,2024-11-20T11:45:20Z,False,30대
UgxlA4nSORoVRcfFeb54AaABAg,,@배선철-y5y,아 SNL에서 주현영 욕 둗고 싶다<br>라디오 잘 듣고 있어요 화이팅,0,2024-11-20T11:18:20Z,False,30대
UgxVgZsfJmRvCpSEcol4AaABAg,,@너굴맨-o9p,지석진도 살리느라 힘들었겠다 화내는것도 자연스러운 상황에서 나와야하는데 인위적으로 화를내야만 재밌는 상황이 나오도록 만들어놨으니 부담감에 어색한 상황들이 연속적으로 나오는듯...,24,2024-11-20T10:55:40Z,False,30대
UgyP4wE5bi21af1zQDh4AaABAg,,@seerin0158,어차피 생무능한 상사가 자격지심있는 거까지 완벽한 꼰데연기다 진짜,1,2024-11-20T10:47:18Z,False,30대
Ugw2u6EfOL57ZS354Mh4AaABAg,,@seerin0158,Mz도 이젠 늙었어 철좀들자 이젠,0,2024-11-20T10:43:25Z,False,30대
UgxEiMM2haqkIGT2lxZ4AaABAg,,@김재민-n9w,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=552"">9:12</a> 오늘도 보여주시는 가짜의 삶",30,2024-11-20T10:34:13Z,False,30대
UgzvBJ9NDwMEnt3g_XB4AaABAg,,@jaewook0415,"<a href=""https://www.youtube.com/watch?v=stFtmn5JUjM&amp;t=551"">9:11</a> 이거 개웃기넼ㅋㅋㅋㅋㅋㅋ",5,2024-11-20T10:33:40Z,False,30대
UgzLWRyv3gUn1uixFzl4AaABAg,,@구름-w9n4c,"주현영 드라마에서도 맨날 보고싶은데, 예능에서도 맨날 보고싶당. 너무 사랑스러워",7,2024-11-20T10:31:03Z,False,30대
Ugx_mCS4co2XY6Bxlxl4AaABAg,,@サトル渡辺,ジヒョがバラエティ番組の役に立って無い。辞めろ!!,3,2024-11-20T10:31:02Z,False,30대
Ugwh7hgdAf1nRiyM0yp4AaABAg,,@sjohn6716,지석진 어려운 일은 젊은 사람에게 넘기기만 하는 상꼰대 그대로다. 잘하는 사람 시기만 하고 툭하면 나이 찾고.. 안나오면 더 재밌을것 같은데. 시험삼아 딱 1회 안나와보면 좋을듯.,7,2024-11-20T10:29:00Z,False,30대
UgzB69q65RMRluaR-WB4AaABAg,,@karimgamer7747,"They try to cook some kinda fish stew, but not adding spice at all, even no garlic😂 thank god Se Chan came to help. And Soek Jin of course always &quot;I did that all&quot;😎",1,2024-11-20T10:28:48Z,False,30대
UgwFsN6rCpqtiW3VDNt4AaABAg,,@出奇玩,🤣🤣🤣👍👍👍,0,2024-11-20T10:28:10Z,False,30대
UgxlxYQyb1UWQ7lXJWR4AaABAg,,@Trazy23411,안성재 쉐프님 모수 파인다이닝 음식보다<br>저게더맛있어보임....  저상황에서 저음식 진짜 어떤음식도 비교안됨,0,2024-11-23T08:16:59Z,False,30대
UgxlxYQyb1UWQ7lXJWR4AaABAg.ABAkA1Uec-LABBCecG1Jy2,UgxlxYQyb1UWQ7lXJWR4AaABAg,@namchu_,모수 먹어봄?,0,2024-11-23T12:34:42Z,True,30대
UgzxgdP9hv5NGdmSsBt4AaABAg,,@grape0013,우리가 왜 굶어야 되는데!!,0,2024-11-21T10:40:31Z,False,30대
UgxjGI11p51Ww3plDhp4AaABAg,,@잠만보에요,무슨 라면이죠? 안성탕면? 삼양라면?,0,2024-11-21T09:45:00Z,False,30대
Ugxh9z-i67orzGqLCol4AaABAg,,@입코-f2f,물가체감 오지네,0,2024-11-21T07:27:54Z,False,30대
UgwMBTIaU4-iZUrpnpJ4AaABAg,,@silove6631,발치몽 발치전 + 리승기 순수한 시절,0,2024-11-20T08:48:31Z,False,30대
Ugxgc6sVOVrBmWWA-gt4AaABAg,,@gaegulchang,발치만 없으면 완벽하네,0,2024-11-18T08:40:11Z,False,30대
Ugx9y1HyF2s9X8SAg_54AaABAg,,@user-cz3dlae23,저때로 돌아가고싶다,1,2024-11-17T03:56:09Z,False,30대
UgyriD6eF94W3Cr8-pR4AaABAg,,@상진이-r9e,쿵쿵따리 쿵쿵따,1,2024-11-16T07:58:27Z,False,30대
Ugwb5zI4mQQUREUKrN54AaABAg,,@user-fl5ml9ds6v,"<a href=""https://www.youtube.com/watch?v=ZPo6YCeLthA&amp;t=538"">8:58</a> ㅋㅋㅋㅋㅋ",1,2024-11-14T04:32:15Z,False,30대
UgyszaHDg7e8qflhXXF4AaABAg,,@장현준-y3t,나 초딩때 프로인데<br>벌써 20 후반으로 접어드네 ㅋㅋㅋ,1,2024-11-13T14:18:00Z,False,30대
UgzRiNr5BJ-VEbxxyQx4AaABAg,,@정아영-m8m,안성탕면인가,1,2024-11-13T03:16:57Z,False,30대
UgwJrMucKwprqAdb00Z4AaABAg,,@전재식-y2k,계쏙 재탕해서 먹으면 뭔가 평소보다 더 들어감,1,2024-11-10T15:56:07Z,False,30대
Ugw4U0ApvIt1geDRV7F4AaABAg,,@진짜용,이편 하나로 1박2일의 성공이 쓰여진거라 봅니다.,2,2024-11-07T12:04:37Z,False,30대
UgxqmFbS7Dwr1c3YYBR4AaABAg,,@ljilji11,육봉 강호동 선생~!! 근데 스태프 차량 5대 실화냐;,1,2024-11-01T04:54:07Z,False,30대
Ugym9dzWMJcywGNaTql4AaABAg,,@지긋지긋해-y7y,발치몽은 모자이크하자,1,2024-10-30T09:21:56Z,False,30대
UgxyCxr5TpYPXECrBMB4AaABAg,,@ghyun1623,버정에서 라면사리 부수더니 라죽이라고 하면서 넣어먹던게 당시 초등학생이던 내 뇌리에 잊히지가 않아 거의 14년만에 찾아온듯ㅋㅋㅋㅋ,2,2024-10-29T20:28:24Z,False,30대
UgyXC9SWM3JBiAM7D6h4AaABAg,,@불쌍한자들제일이-p5m,일박이일 사랑해,1,2024-10-29T08:44:40Z,False,30대
UgxnqJqplqCche8E_kp4AaABAg,,@불쌍한자들제일이-p5m,이승기 사랑해,0,2024-10-29T08:44:17Z,False,30대
UgzK8c0IoOXgr3sWLQJ4AaABAg,,@홍길동-e1l7n,진짜 이때감성 ㅈㄴ좋다 ㅋㅋ개웃기네,1,2024-10-28T18:34:40Z,False,30대
Ugzrj_xU9XO2YYyAbiF4AaABAg,,@슬기몽땅처치-b2i,저 버스정류장 지금도 있을지가 궁금하다.,1,2024-10-28T13:47:00Z,False,30대
UgzxOE-CoC7KS5YzTqB4AaABAg,,@ARI1019o__O,원래 안성탕면은 잘 안먹는데 이영상만 보면 먹고 싶어짐ㅋㅋ,1,2024-10-24T10:30:45Z,False,30대
Ugw5WThZh-nutlVAgAd4AaABAg,,@정인용-j3b,근데 버정에서 저래도 되는 건가...,1,2024-10-24T04:07:33Z,False,30대
Ugw5WThZh-nutlVAgAd4AaABAg.A9y2lmQRfdnAAMs3yWVmyj,Ugw5WThZh-nutlVAgAd4AaABAg,@죠죠죠죠-c9d,불편충들 때문에 이젠 저런 게 없어진 거임….,0,2024-11-03T04:45:34Z,True,30대
UgwtJeP2UgWY6SIBFnR4AaABAg,,@정인용-j3b,내가 5봉에 밥까지 말아 먹렀는데 6봉 정도야 껌이지,0,2024-10-24T04:06:35Z,False,30대
Ugz74kLr3gayubQpSjx4AaABAg,,@프렌테트리콜로,진짜 낭만 넘치던 시절이네,0,2024-10-16T16:33:09Z,False,30대
UgwPH4agyhUfKqgicCp4AaABAg,,@집중-n6w,몽이 형 이때부터 뭔가 조짐이 있었구나..,0,2024-10-10T09:51:14Z,False,30대
UgzJGS8pYAzkGrvge414AaABAg,,@손오공-d3y,이승기가 가끔 형아들 멘트 치기 어려울 때 혼자 잘 침 ㅋㅌ,0,2024-10-06T05:23:09Z,False,30대
UgzeRBNdm81HJJPD06N4AaABAg,,@nanimyson,쯔양이 이방송보고 얼마나 가소로웠을까?,0,2024-09-27T08:19:07Z,False,30대
UgzeRBNdm81HJJPD06N4AaABAg.A8sz5jC3wYcA9AvnI_oiDm,UgzeRBNdm81HJJPD06N4AaABAg,@뭉탱이지누-z7h,아사람 논란있는분 아니에요?,0,2024-10-04T16:55:49Z,True,30대
UgzeRBNdm81HJJPD06N4AaABAg.A8sz5jC3wYcA9IUKvHxXWY,UgzeRBNdm81HJJPD06N4AaABAg,@user-qy4lo5dl3c,창ㄴ 언급 노,0,2024-10-07T15:21:04Z,True,30대
Ugzof461nYw9_PqzNfZ4AaABAg,,@Ons-v5t,라면 국토 대장정인가요?ㅎㅎ,3,2024-09-26T23:56:33Z,False,30대
UgzEkbcjtzgwR0fmUrh4AaABAg,,@dfc8457,"<a href=""https://www.youtube.com/watch?v=ZPo6YCeLthA&amp;t=228"">03:48</a> ㅋㅋㅋ이수근 개웃기네",0,2024-09-26T09:16:13Z,False,30대
UgydnvDJWq9r3RLZJ8J4AaABAg,,@sj2840,"1박2일은 요 때, 요 멤버들로 이뤄진 회차들이 제일 재밌었어요ㅎ",1,2024-09-23T07:50:06Z,False,30대
Ugxjlgm7uZAr4Qsvo8R4AaABAg,,@kangkang6584,짜장면은 무도  라면이  1박2일듯,1,2024-09-20T21:43:17Z,False,30대
UgylfNfnaH0vFKkyXrd4AaABAg,,@김쩜-r4i,구라안치고 새벽에 라면끓여 먹을때마다 1박2일 리면먹방 돌려보는데 봐도봐도 안 질린다. 멤버들이랑 같이 먹는 느낌도 들어서 라면도 더 맛있어짐.<br><br>강호동 육봉라면<br>만재도 배말라면<br>연평도 꽃게라면<br>해남 눈밭 라면<br>강호동 수학여행 컵라면<br>KBS구내식당 새벽 라면<br>휴게소 이수근 어부지리 라면<br>무인도 나무젓가락 라면<br>당장 생각나는것만 이 정도..<br><br>어우 라면끓여먹으러 가야겠다,1,2024-09-11T15:05:44Z,False,30대
UgxYAdZ-40fSOoBSTmt4AaABAg,,@모바일게임천국-y4q,집에서 라면 먹을때 이거보면서 먹으면<br>진짜 존맛탱,2,2024-09-10T23:31:31Z,False,30대
UgxHUuBkeshOuRoQwmF4AaABAg,,@백희진-n7n,저땐 만원으로 라면 열봉에 계란까지 살 수 있었구나 편의점에서...,1,2024-09-04T19:29:32Z,False,30대
UgzQeAlv3B1YcS4RWE54AaABAg,,@땡이아빠-d7x,노래찾으시는분들보세요  나비드 -고백,3,2024-09-01T06:14:28Z,False,30대
UgzQeAlv3B1YcS4RWE54AaABAg.A7poA0VxnnbA87jBo_gi5J,UgzQeAlv3B1YcS4RWE54AaABAg,@siwudbdkei,네이버에 육봉호동 bmg 쳤능데 ㄱㅅㄱㅅ,0,2024-09-08T14:36:35Z,True,30대
UgwI7a0X4VTEQKPUAfF4AaABAg,,@영수전-v3i,1박만큼 라면이 맛나보이는 예능은 없을듯 ㅎㅎㅎㅎ,2,2024-08-31T04:38:52Z,False,30대
Ugxl64Bc1v9pibNNCeN4AaABAg,,@suwarth77,먹방 활성화 안되던 시절.딴따라들 6봉지에 호들갑 거리며 방송거리 만듬.<br>요즘 같으면 저거 먹고 왜 저럼?이럴텐데 ㅋㅋ,0,2024-08-29T12:46:35Z,False,30대
UgzQPSZ0upTBYkzYQJZ4AaABAg,,@staywithme-c8l,원숭이 보기 싫네,1,2024-08-29T12:25:21Z,False,30대
UgyecRJH-qK1dCyiIuV4AaABAg,,@와다다-r9w,김.볶 먹으며 보는중,1,2024-08-24T09:26:01Z,False,30대
UgyecRJH-qK1dCyiIuV4AaABAg.A7WYizCQld3A7rVhd-huIn,UgyecRJH-qK1dCyiIuV4AaABAg,@Ronaldo77726,전 학교가기전 스팸참치라면 먹는중,0,2024-09-01T22:02:55Z,True,30대
UgwpYL7fO2NAqBZb7uV4AaABAg,,@-M.Y.CHOI-,저땐 강호동이 세상에서 젤 잘먹는줄 알았네,1,2024-08-22T14:21:45Z,False,30대
UgznRwfpuNI7GYRVcsx4AaABAg,,@정민수-v1h,이럴때가 내인생에있어 다시돌아가고싶은시점이다..우리아빠살릴수있게....,0,2024-08-21T19:15:47Z,False,30대
UgyooTF4SEqExAGWhoJ4AaABAg,,@최태민-p8x,원숭이 병역기피 기사 터져서 암말도 안하고 시무룩한거 봐ㅋㅋ,1,2024-08-21T16:47:07Z,False,30대
UgxOxOrz-qG3Mw2zsJF4AaABAg,,@찌연-p4d,개인적으로 누구하나 안빠지고 강호동 이수근 은지원 엠몽 이승기 김씨 김종민 상근이 이렇게 8인체로 다 같이 나왔을때가 젤 재밌었던거 같음 진짜 레전드 멤버들 조합이 미쳤었지 한명 한명 다 각자의 캐릭터가 다 개사기급 만능캐였음 모두가 다 개웃김 전설의 예능 무한도전 신서유기가 아무리 잘나갔어도 이 시절 1박2일 시즌1 멤버들의 그 특유 갬성은 절대 아무도 못따라오지 최고였다 저때 인연을 신서유기로 끌고온거도 그렇고 이시절 슬레이트 치는 예능 갬성 그립다 멤버들 연출자 피디 작가 스태프 카메라 감독 강아지 모두 다 친한게 진짜 한편으로는 비즈니스 이지만 제2의 가족 같은 분위기가 신의한수 모두 다 같이 단체로 어디 여행가고 놀러가는 느낌이 최고다 앞으로는 절대 나올수가없는 전설의 예능이며 ㄹㅇ 야생 버라이어티 낭만 행복 그 자체였고 제일 재밌었어 1박2일 시즌1 이 주는 그 감동이 그립고 이때 1박2일 시즌1 은 가식없고 인간적인 예능 통틀어 진짜 역대급 최고 지금까지도 인기 많고 맨날 맨날 다시 봐도 절대 안질림 레전드~! 강호동의 우렁찬 목소리로 힘차게 오프닝하는 1박2일만 보면 그렇게 여행 가고싶어지더라 그리고 이멤버로 해외 한번 제대로 못간게 제일 아쉬움이커 ㅋㅋㅋㅋㅋㅜㅜ<br> 추가로 이때 몽이는 딱 발치 사건 첫 기사 뜰때라 방송 내내 조용하다가 마지막 쌈밥 대전에서 한건 터트렸지 아쉽다 그놈의 군대가 뭐라고 ㅜㅜ,1,2024-08-21T14:02:17Z,False,30대
UgzLrEad0PV-6baDaLt4AaABAg,,@terrybogard8678,"진짜 지금 보면서 느끼지만 ㅋㅋ 비 쫄딱맞으면서 라면먹는거 지켜봐야 되는 스태프들도 죽을맛이겠닼ㅋㅋ 얼마나 먹고싶었을까,, ㅋㅋ",0,2024-08-16T14:49:35Z,False,30대
Ugwjbtt_tR8G-x0frYd4AaABAg,,@이재혁-n9u,이래놓고 밤에 우리가 왜 굶어야 하는데!!!! 한거임? ㅋㅋㅋㅋ,5,2024-08-15T12:47:16Z,False,30대
UgzwuyTxSH0SMGHiue14AaABAg,,@misspiggy812,실제양은 한 3~4봉 될듯,1,2024-08-15T07:25:18Z,False,30대
